Item Usinagem;Item Blank;Item Cliente;Material;Descrição do material;Qtd de MP;Centro;Portal;Torno;Qtd no WH;Centro;Portal;Torno;OP Firme;OP Planejada;Priorizar?
7.3558.03051.00;7.3558.03704.00;64605433200#02;5.0310.00167;"BARRA LAM RED 1"" SAE 1045";0,2; 0,13 ; -   ; 0,18 ;2; 0,27 ; -   ; 0,37 ;0;0;0
7.3558.03062.00;7.3558.03805.00;2327940#00-CORTE;5.0102.00252;CH 37,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);13,0; 0,16 ; -   ; -   ;0; -   ; -   ; -   ;4;0;0
7.3558.03073.00;7.3558.03806.00;2327904#00-CORTE;5.0102.00251;CH 31,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);12,7; 0,08 ; -   ; -   ;0; -   ; -   ; -   ;17;150;0
7.3558.03097.01;7.3558.03097.01;64504300900#01;4.3558.00073;HINGE - IP45874300903;1,0; 0,25 ; -   ; -   ;0; -   ; -   ; -   ;32;0;0
7.3558.03124.01;7.3558.03808.01;60104010568#01-CORTE;5.0102.00263;CH 04,75x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,1; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03134.01;7.3558.03809.01;60104010570#01-CORTE;5.0102.00251;CH 31,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);4,6; 0,16 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03141.00;7.3558.03810.00;64004011004#00-CORTE;5.0102.00251;CH 31,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);4,9; 0,17 ; -   ; 0,13 ;0; -   ; -   ; -   ;74;0;0
7.3558.03143.00;7.3558.03643.00;NP60104011405#00-300;5.0320.00054;"BARRA TREF RED 7/8"" SAE 1020";0,6; -   ; -   ; 0,07 ;0; -   ; -   ; -   ;0;0;0
7.3558.03149.01;7.3558.03811.01;NP60104015500#01;5.0102.00275;CH 09,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);21,7; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03166.01;7.3558.03954.01;64504013805#01-300;5.0321.00114;BARRA TREF QUA 40 mm - SAE 1020;0,7; 0,13 ; -   ; -   ;9; 1,20 ; -   ; -   ;0;0;0
7.3558.03206.BNF;7.3558.03814.01;NP64104362905#01;5.0102.00262;CH 08,00x1800x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,8; -   ; -   ; -   ;30; -   ; -   ; -   ;115;91;30
7.3558.03344.01;7.3558.03815.01;64504463300#01-CORTE;5.0102.00347;CH 35,00x2000x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);14,3; 0,57 ; -   ; -   ;54; 30,54 ; -   ; -   ;0;0;0
7.3558.03345.00;7.3558.03986.00;64504017710#00-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);9,8; -   ; 0,10 ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03347.01;7.3558.03816.01;64504463301#01-CORTE;5.0102.00347;CH 35,00x2000x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);14,3; 0,28 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03348.00;7.3558.03985.00;64504017711#00-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);12,0; -   ; 0,10 ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03349.01;7.3558.03984.01;64504465269#01-CORTE;5.0102.00275;CH 09,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);7,1; -   ; 0,06 ; -   ;2; -   ; 0,11 ; -   ;0;0;0
7.3558.03353.02;7.3558.03818.02;64504461901#02-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);3,7; 0,21 ; -   ; -   ;0; -   ; -   ; -   ;48;0;0
7.3558.03357.01;7.3558.03819.01;64504012888#01-CORTE;5.0102.00271;CH 12,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);14,2; 0,10 ; -   ; -   ;6; 0,58 ; -   ; -   ;1;0;1
7.3558.03408.00;7.3558.03820.00;64108611500#00-CORTE;5.0101.00355;CH 50,00x2000x6000 CG PR A572 GR50;56,6; 0,25 ; -   ; -   ;0; -   ; -   ; -   ;193;132;0
7.3558.03409.01;7.3558.03821.01;64108611502#01-CORTE;5.0102.00252;CH 37,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);54,0; 0,14 ; -   ; -   ;0; -   ; -   ; -   ;210;132;0
7.3558.03411.00;7.3558.03822.00;64108611501#00-CORTE;5.0101.00355;CH 50,00x2000x6000 CG PR A572 GR50;59,8; 0,25 ; -   ; -   ;0; -   ; -   ; -   ;220;66;0
7.3558.03412.01;7.3558.03823.01;64108611503#01-CORTE;5.0102.00252;CH 37,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);54,9; 0,14 ; -   ; -   ;0; -   ; -   ; -   ;315;66;0
7.3558.03413.00;7.3558.03824.00;64108610003#00-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);2,2; 0,08 ; -   ; -   ;13; 1,00 ; -   ; -   ;115;66;13
7.3558.03415.00;7.3558.03825.00;64108610001#00-CORTE;5.0102.00269.JD;CH 06,30x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,5; -   ; -   ; -   ;24; -   ; -   ; -   ;373;180;24
7.3558.03419.00;7.3558.03829.00;64108610004#00-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);2,4; 0,04 ; -   ; -   ;0; -   ; -   ; -   ;58;0;0
7.3558.03427.01;7.3558.03830.01;64504017702#01-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);3,9; 0,06 ; -   ; -   ;7; 0,44 ; -   ; -   ;2;9;7
7.3558.03429.01;7.3558.03831.01;64504017703#01-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);5,5; 0,06 ; -   ; -   ;6; 0,38 ; -   ; -   ;18;9;6
7.3558.03441.01;7.3558.03922.01;64504012892#01-CORTE;5.0102.00271;CH 12,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);11,9; 0,08 ; -   ; -   ;0; -   ; -   ; -   ;18;0;0
7.3558.03449.01;7.3558.03923.01;64504465262#01-CORTE;5.0102.00275;CH 09,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);7,1; 0,07 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03450.01;7.3558.03924.01;64504017719#01-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);12,0; -   ; 0,13 ; -   ;3; -   ; 0,40 ; -   ;0;0;0
7.3558.03452.01;7.3558.03925.01;64504017718#01-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);9,8; -   ; 0,13 ; -   ;4; -   ; 0,51 ; -   ;0;0;0
7.3558.03457.01;7.3558.03926.01;64504465260#01-CORTE;5.0102.00275;CH 09,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);7,1; -   ; 0,06 ; -   ;0; -   ; -   ; -   ;35;0;0
7.3558.03458.01;7.3558.03927.01;64504017716#01-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);12,0; 0,12 ; -   ; -   ;0; -   ; -   ; -   ;5;0;0
7.3558.03460.01;7.3558.03928.01;64504017717#01-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);9,8; 0,09 ; -   ; -   ;0; -   ; -   ; -   ;38;0;0
7.3558.03494.00;7.3558.03494.00;64504300901#00;4.3558.00097;HINGE - IP45874300901;1,0; 0,24 ; -   ; -   ;0; -   ; -   ; -   ;37;0;0
7.3558.03511.00;7.3558.03645.00;2327941#00-300;5.0320.00096;"BARRA TREF RED 2 1/4"" SAE 1020";0,1; 0,04 ; -   ; 0,06 ;0; -   ; -   ; -   ;153;192;0
7.3558.03653.00;7.3558.03929.00;64104014213#00-CORTE;5.0102.00271;CH 12,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,5; -   ; -   ; 0,07 ;0; -   ; -   ; -   ;0;0;0
7.3558.03658.00;7.3558.03930.00;64104453802#00-CORTE;5.0102.00251;CH 31,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);22,5; -   ; 0,03 ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03660.00;7.3558.03834.00;64605432201#00-CORTE;5.0102.00269.JD;CH 06,30x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,5; 0,14 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03660.02;7.3558.03834.02;64605432201#02-CORTE;5.0102.00269.JD;CH 06,30x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,5; 0,14 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03661.00;7.3558.03835.00;64605432103#00-CORTE;5.0102.00262;CH 08,00x1800x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,1; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03661.02;7.3558.03835.02;64605432103#02-CORTE;5.0102.00262;CH 08,00x1800x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,1; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03662.00;7.3558.03836.00;64605432104#00-CORTE;5.0102.00262;CH 08,00x1800x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,1; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03662.02;7.3558.03836.02;64605432104#02-CORTE;5.0102.00262;CH 08,00x1800x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,1; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03672.02;7.3558.03837.02;64605432111#02-CORTE;5.0102.00263;CH 04,75x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,2; -   ; -   ; -   ;15; -   ; -   ; -   ;0;0;0
7.3558.03673.02;7.3558.03838.02;64605432109#02-CORTE;5.0102.00263;CH 04,75x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,1; -   ; -   ; -   ;9; -   ; -   ; -   ;0;0;0
7.3558.03673.03;7.3558.03838.03;64605432109#03-CORTE;5.0102.00263;CH 04,75x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,1; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03674.02;7.3558.03839.02;64605432110#02-CORTE;5.0102.00263;CH 04,75x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,1; -   ; -   ; -   ;19; -   ; -   ; -   ;0;0;0
7.3558.03674.03;7.3558.03839.03;64605432110#03-CORTE;5.0102.00263;CH 04,75x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,1; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03700.02;7.3558.03840.02;64605433200#02-CORTE;5.0102.00285.JD;CH 31,50x2100x3000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);0,0; 0,04 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03705.00;7.3558.03841.00;64604462002#00-CORTE;5.0102.00252;CH 37,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);20,0; 0,18 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03707.00;7.0001.00017.00;;5.0320.00004;"BARRA TREF RED 1 1/2"" SAE 1020";0,5; -   ; -   ; 0,10 ;0; -   ; -   ; -   ;0;0;0
7.3558.03849.00;7.3558.03975.00;64108611600#00-CORTE;5.0102.00255;CH 16,00x1500x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);67,0; 0,26 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03855.00;7.3558.03862.00;64104013405#00-CORTE;5.0102.00255;CH 16,00x1500x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);41,9; -   ; -   ; -   ;4; -   ; -   ; -   ;0;0;0
7.3558.03860.00;7.3558.03863.00;64104010559#00-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);30,4; -   ; 0,19 ; -   ;1; -   ; 0,19 ; -   ;0;0;0
7.3558.03866.01;7.3558.03865.01;64004461300#01-CORTE;5.0102.00251;CH 31,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);6,4; 0,33 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03868.01;7.3558.03867.01;64004461301#01-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);7,5; 0,06 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03870.01;7.3558.03869.01;64004461302#01-CORTE;5.0102.00251;CH 31,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);16,1; 0,20 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03873.01;7.3558.03872.01;64004461304#01-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);12,9; 0,15 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03874.00;7.3558.03875.00;64004462000#00-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;14,1; 0,06 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03879.00;7.3558.03880.00;64004461308#00-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,2; 0,06 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.03956.00;7.3558.03966.00;NP64585405607#00;5.0102.00262;CH 08,00x1800x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,2; 0,08 ; -   ; -   ;0; -   ; -   ; -   ;135;28;0
7.3558.03957.00;7.3558.03967.00;NP64585405608#00;5.0102.00262;CH 08,00x1800x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,2; 0,08 ; -   ; -   ;0; -   ; -   ; -   ;136;28;0
7.3558.03972.00;7.3558.03973.00;NPP64585405609#00;5.0102.00263;CH 04,75x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,1; 0,08 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.3558.04007.01;7.3558.04016.01;64605432204#01-CORTE;5.0102.00269.JD;CH 06,30x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,5; 0,14 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00086.D;7.5705.01258.D;N209167#D-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;2,4; -   ; -   ; 0,04 ;113; -   ; -   ; 4,52 ;0;0;0
7.5705.00087.A;7.5705.01259.A;N312734#A-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;3,2; 0,10 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00091.B;7.5705.01349.B;N316456#B-300;5.0230.00034;TB MEC 50,20x31,20x6000 VMEC 134 (NOM.50 x 32);0,0; 0,07 ; -   ; 0,03 ;0; -   ; -   ; -   ;0;0;0
7.5705.00157.D;7.5705.01154.D;N207025#D-300;5.0320.00187;"BARRA TREF RED 2"" SAE 1045";0,1; -   ; -   ; 0,09 ;0; -   ; -   ; -   ;3;0;0
7.5705.00158.C;7.0001.00021.00;;5.0320.00187;"BARRA TREF RED 2"" SAE 1045";0,5; -   ; -   ; 0,05 ;0; -   ; -   ; -   ;6;0;0
7.5705.00242.00;7.0001.00024.00;;5.0202.01061;TB RED 17,20x2,40x6000 A53 GR A - RA PR;1,0; -   ; -   ; 0,02 ;0; -   ; -   ; -   ;0;0;0
7.5705.00381.BNF;7.5705.01260.C;N319128#C-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;1,4; 0,10 ; -   ; -   ;4; 0,40 ; -   ; -   ;2;0;2
7.5705.00396.A;7.5705.01160.A;N318402#A-300;5.0230.00070;TB RED 19,05x3,05x6000 A 512 MT 1010 - RA PR;0,0; -   ; -   ; 0,02 ;0; -   ; -   ; -   ;0;0;0
7.5705.00503.A;7.5705.01184.A;KK36048#A-300;5.0230.00083;TB MEC TREF 45,20x11,70x6000 ASTM VMEC134 (NOM.45 x 22);0,1; -   ; -   ; 0,15 ;0; -   ; -   ; -   ;0;0;0
7.5705.00504.A;7.5705.01185.A;KK41352#A-300;5.0320.00092;"BARRA TREF RED 2"" SAE 1020";0,5; -   ; -   ; 0,06 ;0; -   ; -   ; -   ;0;0;0
7.5705.00505.C;7.5705.01186.C;KK41390#C-300;5.0221.00016;TUBO QUA 63,50x4,80x6000 A500 GR B - RR PR;3,0; -   ; 0,11 ; -   ;0; -   ; -   ; -   ;0;50;0
7.5705.00774.B;7.5705.01263.B;CXT31381#B-CORTE;5.0101.00514;CH 75,00x2000x6000 CG PR A572 GR50;63,9; 0,33 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00775.B;7.5705.01264.B;CXT31379#B-CORTE;5.0101.00514;CH 75,00x2000x6000 CG PR A572 GR50;65,2; 0,33 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00776.A;7.5705.01265.A;CXT31022#A-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;5,7; 0,19 ; -   ; -   ;8; 1,50 ; -   ; -   ;0;0;0
7.5705.00777.B;7.5705.01266.B;CXT30923#B-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;14,8; 0,19 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00782.B;7.5705.01267.B;CXT27801#B-CORTE;5.0101.00211;CH 37,50x2440x6000 CG PR A572 GR50;68,5; 0,56 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00787.A;7.5705.01268.A;CXT32080#A-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;2,3; 0,04 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00789.A;7.5705.01269.A;CXT25903#A-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;22,8; 0,13 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00798.C;7.5705.01324.C;CXT31444#c-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;5,5; 0,05 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00799.C;7.5705.01325.C;CXT31443#C-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;5,2; 0,05 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00803.C;7.5705.01270.C;CXT30917#C-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;131,4; 0,41 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00809.B;7.5705.01271.B;CXT25843#B-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;50,9; 0,10 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00816.A;7.5705.01272.A;CXT31021#A-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;5,7; 0,24 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00819.A;7.5705.01273.A;CXT32081#A-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;2,3; -   ; -   ; -   ;2; -   ; -   ; -   ;0;0;0
7.5705.00821.B;7.5705.01274.B;CXT26301#B-CORTE;5.0102.00347;CH 35,00x2000x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);83,4; 0,49 ; -   ; -   ;4; 1,94 ; -   ; -   ;0;0;0
7.5705.00822.B;7.5705.01275.B;CXT26300#B-CORTE;5.0102.00347;CH 35,00x2000x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);78,7; 0,48 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00824.A;7.5705.01276.A;CXT27389#A-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;50,9; 0,12 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00826.B;7.5705.01277.B;CXT30918#B-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;90,7; 0,52 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00826.C;7.5705.01278.C;CXT30918#C-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;90,7; 0,39 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00835.C;7.5705.01279.C;CXT25665#C-CORTE;5.0102.00347;CH 35,00x2000x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);83,4; 0,30 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00836.C;7.5705.01280.C;CXT25666#C-CORTE;5.0102.00347;CH 35,00x2000x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);78,7; 0,38 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00840.D;7.5705.01281.D;CXT27905#D-CORTE;5.0101.00223.JD;CH 09,50x1500x3000 LQ PR A1018 SS50/A572 GR50;12,7; 0,13 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00850.B;7.5705.01282.B;CXT31054#B-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;7,8; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00851.B;7.5705.01283.B;CXT31055#B-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;12,7; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00863.C;7.5705.01284.C;CXT31441#C-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;13,4; -   ; -   ; -   ;2; -   ; -   ; -   ;0;0;0
7.5705.00977.A;7.5705.01326.A;CXT32004#A-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;3,5; 0,20 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00978.A;7.5705.01327.A;CXT32005#A-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;10,6; 0,12 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00984.A;7.5705.01328.A;CXT32021#A-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;3,5; 0,04 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00985.A;7.5705.01329.A;CXT32022#A-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;10,6; 0,08 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.00987.A;7.5705.01285.A;CXT32810#A-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;10,7; 0,14 ; -   ; -   ;8; 1,12 ; -   ; -   ;0;0;0
7.5705.01077.A;7.5705.01286.A;CXT35068#A-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;3,7; 0,05 ; -   ; -   ;7; 0,35 ; -   ; -   ;0;0;0
7.5705.01078.A;7.5705.01287.A;CXT35070#A-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;3,7; 0,03 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.01079.A;7.5705.01288.A;CXT35069#A-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;4,4; 0,04 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.01080.A;7.5705.01289.A;CXT35067#A-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;4,4; 0,04 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.01119.A;7.5705.01290.A;CXT36994#A-CORTE;5.0101.00357;CH 22,40x2440x6000 CG PR A572 GR50;26,2; 0,38 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.5705.01130.D;7.5705.01206.D;CXT13219#D-300;5.0230.00034;TB MEC 50,20x31,20x6000 VMEC 134 (NOM.50 x 32);0,1; 0,06 ; -   ; 0,10 ;0; -   ; -   ; -   ;0;41;0
7.6577.00101.02;7.6577.01144.02;6273018M1#02-300;5.0320.00225;"BARRA TREF RED 2 3/4"" SAE 1020";0,0; 0,05 ; -   ; 0,12 ;0; -   ; -   ; -   ;30;24;0
7.6577.00114.02;7.6577.01225.02;6267905M1#02-CORTE;5.0101.00370;CH 31,50x2100x6000 CG PR A572 GR50;5,1; 0,17 ; -   ; -   ;0; -   ; -   ; -   ;0;60;0
7.6577.00166.01;7.6577.01226.01;6237988M1#01-CORTE;5.0102.00347;CH 35,00x2000x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);3,5; 0,06 ; -   ; 0,11 ;0; -   ; -   ; -   ;0;0;0
7.6577.00168.01;7.6577.01227.01;6282606M1#01-CORTE;5.0101.00370;CH 31,50x2100x6000 CG PR A572 GR50;2,9; 0,15 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.6577.00171.02;7.6577.01228.02;6273023M1#02-CORTE;5.0102.00252;CH 37,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);7,2; 0,27 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.6577.00174.03;7.6577.01229.03;6265378M1#03-CORTE;5.0102.00251;CH 31,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);2,4; 0,07 ; -   ; -   ;0; -   ; -   ; -   ;0;12;0
7.6577.00176.04;7.6577.01230.04;6265356M1#04-CORTE;5.0102.00252;CH 37,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);18,5; 0,19 ; -   ; -   ;0; -   ; -   ; -   ;0;15;0
7.6577.00177.05;7.6577.01231.05;6273022M1#05-CORTE;5.0102.00252;CH 37,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);21,1; 0,27 ; -   ; -   ;0; -   ; -   ; -   ;0;15;0
7.6577.00178.05;7.6577.01232.05;6236641M1#05-CORTE;5.0102.00252;CH 37,50x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);21,0; 0,19 ; -   ; -   ;0; -   ; -   ; -   ;15;15;0
